entry_id,parl_id,source_id,details,date,amount,source_pdf,source_pagenum
P37_ALBANESE_Anthony_21_11,ALBANESE_Anthony,P37_ALBANESE_Anthony,"19 Jun 15",2015-06-19,16.11,P37_ALBANESE_Anthony.pdf,21
P37_ALBANESE_Anthony_21_12,ALBANESE_Anthony,P37_ALBANESE_Anthony,"20 Jun 15",2015-06-20,22.53,P37_ALBANESE_Anthony.pdf,21
P37_ALEXANDER_John_18_10,ALEXANDER_John,P37_ALEXANDER_John,"3 May 15",2015-05-03,115.09,P37_ALEXANDER_John.pdf,18
P37_ALEXANDER_John_18_11,ALEXANDER_John,P37_ALEXANDER_John,"5 May 15",2015-05-05,115.09,P37_ALEXANDER_John.pdf,18
P37_ALEXANDER_John_18_12,ALEXANDER_John,P37_ALEXANDER_John,"16 Jun 15",2015-06-16,21.39,P37_ALEXANDER_John.pdf,18
P37_ALEXANDER_John_7_27,ALEXANDER_John,P37_ALEXANDER_John,"24 Jul 15",2015-07-24,119.89,P37_ALEXANDER_John.pdf,7
P37_ALEXANDER_John_7_28,ALEXANDER_John,P37_ALEXANDER_John,"9 Aug 15",2015-08-09,119.89,P37_ALEXANDER_John.pdf,7
P37_ALEXANDER_John_7_29,ALEXANDER_John,P37_ALEXANDER_John,"13 Aug 15",2015-08-13,76.73,P37_ALEXANDER_John.pdf,7
P37_ALEXANDER_John_7_30,ALEXANDER_John,P37_ALEXANDER_John,"14 Aug 15",2015-08-14,57.55,P37_ALEXANDER_John.pdf,7
P37_ALEXANDER_John_7_31,ALEXANDER_John,P37_ALEXANDER_John,"14 Aug 15",2015-08-14,67.14,P37_ALEXANDER_John.pdf,7
P37_ALEXANDER_John_7_32,ALEXANDER_John,P37_ALEXANDER_John,"27 Nov 15",2015-11-27,26.85,P37_ALEXANDER_John.pdf,7
P37_ALEXANDER_John_7_33,ALEXANDER_John,P37_ALEXANDER_John,"27 Nov 15",2015-11-27,38.17,P37_ALEXANDER_John.pdf,7
P37_BALDWIN_Bob_11_21,BALDWIN_Bob,P37_BALDWIN_Bob,"4 Jul 15",2015-07-04,9.68,P37_BALDWIN_Bob.pdf,11
P37_BALDWIN_Bob_11_22,BALDWIN_Bob,P37_BALDWIN_Bob,"5 Jul 15",2015-07-05,8.06,P37_BALDWIN_Bob.pdf,11
P37_BALDWIN_Bob_11_23,BALDWIN_Bob,P37_BALDWIN_Bob,"26 Jul 15",2015-07-26,6.46,P37_BALDWIN_Bob.pdf,11
P37_BALDWIN_Bob_23_14,BALDWIN_Bob,P37_BALDWIN_Bob,"9 Jun 15",2015-06-09,27.45,P37_BALDWIN_Bob.pdf,23
P37_BALDWIN_Bob_23_15,BALDWIN_Bob,P37_BALDWIN_Bob,"12 Jun 15",2015-06-12,16.30,P37_BALDWIN_Bob.pdf,23
P37_BERNARDI_Cory_9_11,BERNARDI_Cory,P37_BERNARDI_Cory,"24 Sep 15",2015-09-24,33.86,P37_BERNARDI_Cory.pdf,9
P37_BERNARDI_Cory_9_12,BERNARDI_Cory,P37_BERNARDI_Cory,"30 Sep 15",2015-09-30,49.87,P37_BERNARDI_Cory.pdf,9
P37_BERNARDI_Cory_9_13,BERNARDI_Cory,P37_BERNARDI_Cory,"30 Sep 15",2015-09-30,38.55,P37_BERNARDI_Cory.pdf,9
P37_BERNARDI_Cory_9_14,BERNARDI_Cory,P37_BERNARDI_Cory,"7 Oct 15",2015-10-07,35.12,P37_BERNARDI_Cory.pdf,9
P37_BERNARDI_Cory_9_15,BERNARDI_Cory,P37_BERNARDI_Cory,"13 Nov 15",2015-11-13,10.55,P37_BERNARDI_Cory.pdf,9
P37_BERNARDI_Cory_9_16,BERNARDI_Cory,P37_BERNARDI_Cory,"15 Nov 15",2015-11-15,11.70,P37_BERNARDI_Cory.pdf,9
P37_BERNARDI_Cory_9_17,BERNARDI_Cory,P37_BERNARDI_Cory,"15 Nov 15",2015-11-15,52.07,P37_BERNARDI_Cory.pdf,9
P37_BIRD_Sharon_7_35,BIRD_Sharon,P37_BIRD_Sharon,"4 Aug 15",2015-08-04,15.06,P37_BIRD_Sharon.pdf,7
P37_BIRD_Sharon_7_36,BIRD_Sharon,P37_BIRD_Sharon,"4 Aug 15",2015-08-04,10.17,P37_BIRD_Sharon.pdf,7
P37_BIRMINGHAM_Simon_16_10,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"6 Sep 15",2015-09-06,29.87,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_11,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"9 Oct 15",2015-10-09,17.05,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_12,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"13 Nov 15",2015-11-13,18.06,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_13,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"20 Nov 15",2015-11-20,17.15,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_14,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"20 Nov 15",2015-11-20,15.84,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_15,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"20 Nov 15",2015-11-20,26.84,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_16,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"28 Nov 15",2015-11-28,16.95,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_17,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"28 Nov 15",2015-11-28,16.15,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_3,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"6 Jul 15",2015-07-06,27.65,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_4,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"9 Jul 15",2015-07-09,14.73,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_5,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"20 Jul 15",2015-07-20,13.42,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_6,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"24 Jul 15",2015-07-24,14.93,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_7,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"15 Aug 15",2015-08-15,10.19,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_8,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"26 Aug 15",2015-08-26,11.10,P37_BIRMINGHAM_Simon.pdf,16
P37_BIRMINGHAM_Simon_16_9,BIRMINGHAM_Simon,P37_BIRMINGHAM_Simon,"26 Aug 15",2015-08-26,10.09,P37_BIRMINGHAM_Simon.pdf,16
P37_BISHOP_Julie_18_33,BISHOP_Julie,P37_BISHOP_Julie,"11 Jul 15",2015-07-11,18.41,P37_BISHOP_Julie.pdf,18
P37_BISHOP_Julie_18_34,BISHOP_Julie,P37_BISHOP_Julie,"11 Jul 15",2015-07-11,21.48,P37_BISHOP_Julie.pdf,18
P37_BISHOP_Julie_18_35,BISHOP_Julie,P37_BISHOP_Julie,"17 Jul 15",2015-07-17,23.98,P37_BISHOP_Julie.pdf,18
P37_BISHOP_Julie_18_36,BISHOP_Julie,P37_BISHOP_Julie,"18 Jul 15",2015-07-18,18.13,P37_BISHOP_Julie.pdf,18
P37_BISHOP_Julie_18_37,BISHOP_Julie,P37_BISHOP_Julie,"18 Jul 15",2015-07-18,25.51,P37_BISHOP_Julie.pdf,18
P37_BISHOP_Julie_18_38,BISHOP_Julie,P37_BISHOP_Julie,"24 Jul 15",2015-07-24,21.48,P37_BISHOP_Julie.pdf,18
P37_BISHOP_Julie_19_3,BISHOP_Julie,P37_BISHOP_Julie,"26 Jul 15",2015-07-26,14.29,P37_BISHOP_Julie.pdf,19
P37_BISHOP_Julie_19_4,BISHOP_Julie,P37_BISHOP_Julie,"26 Jul 15",2015-07-26,11.51,P37_BISHOP_Julie.pdf,19
P37_BISHOP_Julie_19_5,BISHOP_Julie,P37_BISHOP_Julie,"12 Sep 15",2015-09-12,25.51,P37_BISHOP_Julie.pdf,19
P37_BISHOP_Julie_19_6,BISHOP_Julie,P37_BISHOP_Julie,"5 Oct 15",2015-10-05,24.17,P37_BISHOP_Julie.pdf,19
P37_BISHOP_Julie_19_7,BISHOP_Julie,P37_BISHOP_Julie,"5 Oct 15",2015-10-05,21.29,P37_BISHOP_Julie.pdf,19
P37_BISHOP_Julie_37_11,BISHOP_Julie,P37_BISHOP_Julie,"7 Jun 15",2015-06-07,33.76,P37_BISHOP_Julie.pdf,37
P37_BISHOP_Julie_37_12,BISHOP_Julie,P37_BISHOP_Julie,"27 Jun 15",2015-06-27,19.27,P37_BISHOP_Julie.pdf,37
P37_BISHOP_Julie_37_13,BISHOP_Julie,P37_BISHOP_Julie,"27 Jun 15",2015-06-27,43.54,P37_BISHOP_Julie.pdf,37
P37_BROAD_Andrew_12_10,BROAD_Andrew,P37_BROAD_Andrew,"5 Jul 15",2015-07-05,63.77,P37_BROAD_Andrew.pdf,12
P37_BROAD_Andrew_12_11,BROAD_Andrew,P37_BROAD_Andrew,"12 Sep 15",2015-09-12,26.14,P37_BROAD_Andrew.pdf,12
P37_BROAD_Andrew_12_12,BROAD_Andrew,P37_BROAD_Andrew,"31 Oct 15",2015-10-31,23.21,P37_BROAD_Andrew.pdf,12
P37_BROAD_Andrew_12_9,BROAD_Andrew,P37_BROAD_Andrew,"5 Jul 15",2015-07-05,61.86,P37_BROAD_Andrew.pdf,12
P37_BROWN_Carol_9_19,BROWN_Carol,P37_BROWN_Carol,"23 Jul 15",2015-07-23,19.37,P37_BROWN_Carol.pdf,9
P37_BUCHHOLZ_Scott_10_37,BUCHHOLZ_Scott,P37_BUCHHOLZ_Scott,"6 Aug 15",2015-08-06,9.50,P37_BUCHHOLZ_Scott.pdf,10
P37_BUCHHOLZ_Scott_10_38,BUCHHOLZ_Scott,P37_BUCHHOLZ_Scott,"7 Aug 15",2015-08-07,11.60,P37_BUCHHOLZ_Scott.pdf,10
P37_BUCHHOLZ_Scott_11_3,BUCHHOLZ_Scott,P37_BUCHHOLZ_Scott,"25 Sep 15",2015-09-25,17.96,P37_BUCHHOLZ_Scott.pdf,11
P37_BULLOCK_Joe1_20_3,BULLOCK_Joe,P37_BULLOCK_Joe1,"3 Jun 15",2015-06-03,22.30,P37_BULLOCK_Joe1.pdf,20
P37_BULLOCK_Joe1_20_4,BULLOCK_Joe,P37_BULLOCK_Joe1,"14 Jun 15",2015-06-14,28.46,P37_BULLOCK_Joe1.pdf,20
P37_BULLOCK_Joe1_20_5,BULLOCK_Joe,P37_BULLOCK_Joe1,"27 Jun 15",2015-06-27,23.81,P37_BULLOCK_Joe1.pdf,20
P37_BULLOCK_Joe1_20_6,BULLOCK_Joe,P37_BULLOCK_Joe1,"30 Jun 15",2015-06-30,43.26,P37_BULLOCK_Joe1.pdf,20
P37_BULLOCK_Joe1_8_10,BULLOCK_Joe,P37_BULLOCK_Joe1,"11 Jul 15",2015-07-11,28.30,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_11,BULLOCK_Joe,P37_BULLOCK_Joe1,"19 Jul 15",2015-07-19,29.73,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_12,BULLOCK_Joe,P37_BULLOCK_Joe1,"20 Jul 15",2015-07-20,27.75,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_13,BULLOCK_Joe,P37_BULLOCK_Joe1,"22 Jul 15",2015-07-22,22.60,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_14,BULLOCK_Joe,P37_BULLOCK_Joe1,"24 Jul 15",2015-07-24,27.33,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_15,BULLOCK_Joe,P37_BULLOCK_Joe1,"24 Jul 15",2015-07-24,18.99,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_16,BULLOCK_Joe,P37_BULLOCK_Joe1,"25 Jul 15",2015-07-25,24.07,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_17,BULLOCK_Joe,P37_BULLOCK_Joe1,"25 Jul 15",2015-07-25,19.46,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_18,BULLOCK_Joe,P37_BULLOCK_Joe1,"26 Jul 15",2015-07-26,19.18,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_19,BULLOCK_Joe,P37_BULLOCK_Joe1,"26 Jul 15",2015-07-26,14.67,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_20,BULLOCK_Joe,P37_BULLOCK_Joe1,"27 Jul 15",2015-07-27,18.99,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_21,BULLOCK_Joe,P37_BULLOCK_Joe1,"27 Jul 15",2015-07-27,59.36,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_22,BULLOCK_Joe,P37_BULLOCK_Joe1,"27 Jul 15",2015-07-27,36.35,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_23,BULLOCK_Joe,P37_BULLOCK_Joe1,"29 Jul 15",2015-07-29,31.65,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_24,BULLOCK_Joe,P37_BULLOCK_Joe1,"5 Aug 15",2015-08-05,28.49,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_25,BULLOCK_Joe,P37_BULLOCK_Joe1,"8 Aug 15",2015-08-08,29.77,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_26,BULLOCK_Joe,P37_BULLOCK_Joe1,"21 Aug 15",2015-08-21,23.51,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_27,BULLOCK_Joe,P37_BULLOCK_Joe1,"25 Aug 15",2015-08-25,27.95,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_28,BULLOCK_Joe,P37_BULLOCK_Joe1,"26 Aug 15",2015-08-26,17.36,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_29,BULLOCK_Joe,P37_BULLOCK_Joe1,"26 Aug 15",2015-08-26,29.77,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_3,BULLOCK_Joe,P37_BULLOCK_Joe1,"1 Jul 15",2015-07-01,22.74,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_30,BULLOCK_Joe,P37_BULLOCK_Joe1,"27 Aug 15",2015-08-27,21.80,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_31,BULLOCK_Joe,P37_BULLOCK_Joe1,"27 Aug 15",2015-08-27,29.35,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_32,BULLOCK_Joe,P37_BULLOCK_Joe1,"2 Sep 15",2015-09-02,27.62,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_33,BULLOCK_Joe,P37_BULLOCK_Joe1,"5 Sep 15",2015-09-05,27.14,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_34,BULLOCK_Joe,P37_BULLOCK_Joe1,"18 Sep 15",2015-09-18,21.80,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_35,BULLOCK_Joe,P37_BULLOCK_Joe1,"18 Sep 15",2015-09-18,35.49,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_36,BULLOCK_Joe,P37_BULLOCK_Joe1,"23 Sep 15",2015-09-23,25.13,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_37,BULLOCK_Joe,P37_BULLOCK_Joe1,"24 Sep 15",2015-09-24,43.90,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_38,BULLOCK_Joe,P37_BULLOCK_Joe1,"26 Sep 15",2015-09-26,32.42,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_39,BULLOCK_Joe,P37_BULLOCK_Joe1,"11 Oct 15",2015-10-11,30.78,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_4,BULLOCK_Joe,P37_BULLOCK_Joe1,"1 Jul 15",2015-07-01,15.35,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_40,BULLOCK_Joe,P37_BULLOCK_Joe1,"15 Oct 15",2015-10-15,23.21,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_5,BULLOCK_Joe,P37_BULLOCK_Joe1,"1 Jul 15",2015-07-01,23.31,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_6,BULLOCK_Joe,P37_BULLOCK_Joe1,"2 Jul 15",2015-07-02,35.82,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_7,BULLOCK_Joe,P37_BULLOCK_Joe1,"2 Jul 15",2015-07-02,39.51,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_8,BULLOCK_Joe,P37_BULLOCK_Joe1,"2 Jul 15",2015-07-02,54.09,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_8_9,BULLOCK_Joe,P37_BULLOCK_Joe1,"3 Jul 15",2015-07-03,53.90,P37_BULLOCK_Joe1.pdf,8
P37_BULLOCK_Joe1_9_10,BULLOCK_Joe,P37_BULLOCK_Joe1,"22 Nov 15",2015-11-22,29.97,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_11,BULLOCK_Joe,P37_BULLOCK_Joe1,"6 Dec 15",2015-12-06,23.92,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_12,BULLOCK_Joe,P37_BULLOCK_Joe1,"6 Dec 15",2015-12-06,34.14,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_3,BULLOCK_Joe,P37_BULLOCK_Joe1,"18 Oct 15",2015-10-18,28.05,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_4,BULLOCK_Joe,P37_BULLOCK_Joe1,"21 Oct 15",2015-10-21,23.81,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_5,BULLOCK_Joe,P37_BULLOCK_Joe1,"25 Oct 15",2015-10-25,24.62,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_6,BULLOCK_Joe,P37_BULLOCK_Joe1,"26 Oct 15",2015-10-26,34.44,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_7,BULLOCK_Joe,P37_BULLOCK_Joe1,"8 Nov 15",2015-11-08,26.76,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_8,BULLOCK_Joe,P37_BULLOCK_Joe1,"8 Nov 15",2015-11-08,28.86,P37_BULLOCK_Joe1.pdf,9
P37_BULLOCK_Joe1_9_9,BULLOCK_Joe,P37_BULLOCK_Joe1,"17 Nov 15",2015-11-17,21.80,P37_BULLOCK_Joe1.pdf,9
P37_BURKE_Tony_17_25,BURKE_Tony,P37_BURKE_Tony,"3 Apr 15",2015-04-03,110.78,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_26,BURKE_Tony,P37_BURKE_Tony,"3 Apr 15",2015-04-03,98.45,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_27,BURKE_Tony,P37_BURKE_Tony,"7 Apr 15",2015-04-07,86.17,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_28,BURKE_Tony,P37_BURKE_Tony,"7 Apr 15",2015-04-07,148.95,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_29,BURKE_Tony,P37_BURKE_Tony,"17 Apr 15",2015-04-17,166.16,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_30,BURKE_Tony,P37_BURKE_Tony,"17 Apr 15",2015-04-17,147.70,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_31,BURKE_Tony,P37_BURKE_Tony,"23 Apr 15",2015-04-23,110.78,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_32,BURKE_Tony,P37_BURKE_Tony,"23 Apr 15",2015-04-23,110.78,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_33,BURKE_Tony,P37_BURKE_Tony,"6 May 15",2015-05-06,135.42,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_34,BURKE_Tony,P37_BURKE_Tony,"15 May 15",2015-05-15,110.78,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_35,BURKE_Tony,P37_BURKE_Tony,"10 Jun 15",2015-06-10,406.18,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_17_36,BURKE_Tony,P37_BURKE_Tony,"10 Jun 15",2015-06-10,92.31,P37_BURKE_Tony.pdf,17
P37_BURKE_Tony_18_3,BURKE_Tony,P37_BURKE_Tony,"18 Jun 15",2015-06-18,147.70,P37_BURKE_Tony.pdf,18
P37_BURKE_Tony_18_4,BURKE_Tony,P37_BURKE_Tony,"19 Jun 15",2015-06-19,184.63,P37_BURKE_Tony.pdf,18
P37_BURKE_Tony_18_5,BURKE_Tony,P37_BURKE_Tony,"20 Jun 15",2015-06-20,221.55,P37_BURKE_Tony.pdf,18
P37_BURKE_Tony_18_6,BURKE_Tony,P37_BURKE_Tony,"20 Jun 15",2015-06-20,147.70,P37_BURKE_Tony.pdf,18
P37_BURKE_Tony_18_7,BURKE_Tony,P37_BURKE_Tony,"21 Jun 15",2015-06-21,184.63,P37_BURKE_Tony.pdf,18
P37_BUSHBY_David_22_20,BUSHBY_David,P37_BUSHBY_David,"29 May 15",2015-05-29,49.85,P37_BUSHBY_David.pdf,22
P37_BUTLER_Mark_11_3,BUTLER_Mark,P37_BUTLER_Mark,"20 Aug 15",2015-08-20,26.54,P37_BUTLER_Mark.pdf,11
P37_BUTLER_Terri_10_28,BUTLER_Terri,P37_BUTLER_Terri,"3 Jul 15",2015-07-03,41.27,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_29,BUTLER_Terri,P37_BUTLER_Terri,"11 Jul 15",2015-07-11,45.61,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_30,BUTLER_Terri,P37_BUTLER_Terri,"15 Jul 15",2015-07-15,19.88,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_31,BUTLER_Terri,P37_BUTLER_Terri,"29 Jul 15",2015-07-29,10.46,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_32,BUTLER_Terri,P37_BUTLER_Terri,"3 Sep 15",2015-09-03,39.05,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_33,BUTLER_Terri,P37_BUTLER_Terri,"11 Sep 15",2015-09-11,22.70,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_34,BUTLER_Terri,P37_BUTLER_Terri,"11 Sep 15",2015-09-11,22.70,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_35,BUTLER_Terri,P37_BUTLER_Terri,"11 Sep 15",2015-09-11,26.74,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_36,BUTLER_Terri,P37_BUTLER_Terri,"11 Sep 15",2015-09-11,26.44,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_37,BUTLER_Terri,P37_BUTLER_Terri,"1 Oct 15",2015-10-01,31.99,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_10_38,BUTLER_Terri,P37_BUTLER_Terri,"1 Oct 15",2015-10-01,16.85,P37_BUTLER_Terri.pdf,10
P37_BUTLER_Terri_11_10,BUTLER_Terri,P37_BUTLER_Terri,"27 Nov 15",2015-11-27,15.45,P37_BUTLER_Terri.pdf,11
P37_BUTLER_Terri_11_3,BUTLER_Terri,P37_BUTLER_Terri,"6 Oct 15",2015-10-06,8.91,P37_BUTLER_Terri.pdf,11
P37_BUTLER_Terri_11_4,BUTLER_Terri,P37_BUTLER_Terri,"9 Oct 15",2015-10-09,27.25,P37_BUTLER_Terri.pdf,11
P37_BUTLER_Terri_11_5,BUTLER_Terri,P37_BUTLER_Terri,"9 Oct 15",2015-10-09,24.52,P37_BUTLER_Terri.pdf,11
P37_BUTLER_Terri_11_6,BUTLER_Terri,P37_BUTLER_Terri,"26 Oct 15",2015-10-26,19.58,P37_BUTLER_Terri.pdf,11
P37_BUTLER_Terri_11_7,BUTLER_Terri,P37_BUTLER_Terri,"28 Oct 15",2015-10-28,25.53,P37_BUTLER_Terri.pdf,11
