entry_id,parl_id,source_id,details,origin,destination,date,amount,balance_of_payment,source_pdf,source_pagenum
P35_HALL_Jill_7_8,HALL_Jill,P35_HALL_Jill,"Sydney to Belmont - 5 Sep 14",Sydney,Belmont,2014-09-05,111.00,,P35_HALL_Jill.pdf,7
P35_HALL_Jill_7_9,HALL_Jill,P35_HALL_Jill,"Canberra to Swansea - 28 Sep 14",Canberra,Swansea,2014-09-28,307.50,,P35_HALL_Jill.pdf,7
P35_KELLY_Craig_18_3,KELLY_Craig,P35_KELLY_Craig,"Sydney to Canberra - 15 Jun 14",Sydney,Canberra,2014-06-15,113.28,,P35_KELLY_Craig.pdf,18
P35_KELLY_Craig_18_4,KELLY_Craig,P35_KELLY_Craig,"Canberra to Sydney - 26 Jun 14",Canberra,Sydney,2014-06-26,113.28,,P35_KELLY_Craig.pdf,18
P35_KELLY_Craig_7_10,KELLY_Craig,P35_KELLY_Craig,"Canberra to Illawong - 3 Oct 14",Canberra,Illawong,2014-10-03,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_11,KELLY_Craig,P35_KELLY_Craig,"Illawong to Canberra - 19 Oct 14",Illawong,Canberra,2014-10-19,206.72,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_12,KELLY_Craig,P35_KELLY_Craig,"Canberra to Illawong - 24 Oct 14",Canberra,Illawong,2014-10-24,206.72,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_13,KELLY_Craig,P35_KELLY_Craig,"Illawong to Canberra - 26 Oct 14",Illawong,Canberra,2014-10-26,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_14,KELLY_Craig,P35_KELLY_Craig,"Canberra to Illawong - 30 Oct 14",Canberra,Illawong,2014-10-30,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_15,KELLY_Craig,P35_KELLY_Craig,"Sydney to Canberra - 13 Nov 14",Sydney,Canberra,2014-11-13,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_16,KELLY_Craig,P35_KELLY_Craig,"Canberra to Sydney - 14 Nov 14",Canberra,Sydney,2014-11-14,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_17,KELLY_Craig,P35_KELLY_Craig,"Sydney to Canberra - 16 Nov 14",Sydney,Canberra,2014-11-16,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_18,KELLY_Craig,P35_KELLY_Craig,"Canberra to Sydney - 18 Nov 14",Canberra,Sydney,2014-11-18,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_19,KELLY_Craig,P35_KELLY_Craig,"Sydney to Canberra - 23 Nov 14",Sydney,Canberra,2014-11-23,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_20,KELLY_Craig,P35_KELLY_Craig,"Canberra to Sydney - 28 Nov 14",Canberra,Sydney,2014-11-28,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_21,KELLY_Craig,P35_KELLY_Craig,"Sydney to Canberra - 30 Nov 14",Sydney,Canberra,2014-11-30,116.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_22,KELLY_Craig,P35_KELLY_Craig,"Canberra to Sydney - 5 Dec 14",Canberra,Sydney,2014-12-05,113.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_3,KELLY_Craig,P35_KELLY_Craig,"Sydney to Canberra - 25 Aug 14",Sydney,Canberra,2014-08-25,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_4,KELLY_Craig,P35_KELLY_Craig,"Canberra to Illawong - 29 Aug 14",Canberra,Illawong,2014-08-29,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_5,KELLY_Craig,P35_KELLY_Craig,"Illawong to Canberra - 31 Aug 14",Illawong,Canberra,2014-08-31,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_6,KELLY_Craig,P35_KELLY_Craig,"Canberra to Illawong - 5 Sep 14",Canberra,Illawong,2014-09-05,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_7,KELLY_Craig,P35_KELLY_Craig,"Illawong to Canberra - 21 Sep 14",Illawong,Canberra,2014-09-21,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_8,KELLY_Craig,P35_KELLY_Craig,"Canberra to Illawong - 26 Sep 14",Canberra,Illawong,2014-09-26,211.28,,P35_KELLY_Craig.pdf,7
P35_KELLY_Craig_7_9,KELLY_Craig,P35_KELLY_Craig,"Illawong to Canberra - 29 Sep 14",Illawong,Canberra,2014-09-29,211.28,,P35_KELLY_Craig.pdf,7
P35_MACFARLANE_Ian_34_3,MACFARLANE_Ian,P35_MACFARLANE_Ian,"Toowoomba to Brisbane - 15 Jun 14",Toowoomba,Brisbane,2014-06-15,105.75,,P35_MACFARLANE_Ian.pdf,34
P35_MACFARLANE_Ian_34_4,MACFARLANE_Ian,P35_MACFARLANE_Ian,"Brisbane to Toowoomba - 19 Jun 14",Brisbane,Toowoomba,2014-06-19,105.75,,P35_MACFARLANE_Ian.pdf,34
P35_MCNAMARA_Karen_19_3,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 15 Jun 14","Hamlyn Terrace",Canberra,2014-06-15,153.00,,P35_MCNAMARA_Karen.pdf,19
P35_MCNAMARA_Karen_19_4,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 19 Jun 14",Canberra,"Hamlyn Terrace",2014-06-19,153.00,,P35_MCNAMARA_Karen.pdf,19
P35_MCNAMARA_Karen_7_10,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 4 Sep 14",Canberra,Mardi,2014-09-04,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_11,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 29 Sep 14",Mardi,Canberra,2014-09-29,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_12,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 2 Oct 14",Canberra,Mardi,2014-10-02,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_13,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 19 Oct 14",Mardi,Canberra,2014-10-19,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_14,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 23 Oct 14",Canberra,Mardi,2014-10-23,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_15,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 26 Oct 14",Mardi,Canberra,2014-10-26,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_16,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 13 Nov 14",Mardi,Canberra,2014-11-13,198.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_17,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 18 Nov 14",Canberra,Mardi,2014-11-18,149.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_18,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 23 Nov 14",Mardi,Canberra,2014-11-23,149.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_19,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 27 Nov 14",Canberra,Mardi,2014-11-27,149.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_20,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 30 Nov 14",Mardi,Canberra,2014-11-30,149.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_21,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 5 Dec 14",Canberra,Mardi,2014-12-05,149.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_3,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 7 Jul 14","Hamlyn Terrace",Canberra,2014-07-07,285.00,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_4,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 9 Jul 14",Canberra,"Hamlyn Terrace",2014-07-09,285.00,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_5,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 13 Jul 14","Hamlyn Terrace",Canberra,2014-07-13,285.00,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_6,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 18 Jul 14",Canberra,"Hamlyn Terrace",2014-07-18,285.00,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_7,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 25 Aug 14",Mardi,Canberra,2014-08-25,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_8,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Canberra to Mardi - 28 Aug 14",Canberra,Mardi,2014-08-28,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_MCNAMARA_Karen_7_9,MCNAMARA_Karen,P35_MCNAMARA_Karen,"Mardi to Canberra - 31 Aug 14",Mardi,Canberra,2014-08-31,278.25,,P35_MCNAMARA_Karen.pdf,7
P35_O'NEILL_Deborah1_20_3,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 15 Jun 14",Copacabana,Canberra,2014-06-15,151.20,,P35_O'NEILL_Deborah1.pdf,20
P35_O'NEILL_Deborah1_20_4,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Canberra to Copacabana - 20 Jun 14",Canberra,Copacabana,2014-06-20,151.20,,P35_O'NEILL_Deborah1.pdf,20
P35_O'NEILL_Deborah1_20_5,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 22 Jun 14",Copacabana,Canberra,2014-06-22,151.20,,P35_O'NEILL_Deborah1.pdf,20
P35_O'NEILL_Deborah1_20_6,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Canberra to Copacabana - 27 Jun 14",Canberra,Copacabana,2014-06-27,151.20,,P35_O'NEILL_Deborah1.pdf,20
P35_O'NEILL_Deborah1_8_10,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Canberra to Copacabana - 3 Oct 14",Canberra,Copacabana,2014-10-03,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_11,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 26 Oct 14",Copacabana,Canberra,2014-10-26,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_3,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 3 Jul 14",Copacabana,Canberra,2014-07-03,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_4,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Canberra to Copacabana - 5 Jul 14",Canberra,Copacabana,2014-07-05,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_5,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 6 Jul 14",Copacabana,Canberra,2014-07-06,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_6,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Canberra to Copacabana - 11 Jul 14",Canberra,Copacabana,2014-07-11,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_7,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 13 Jul 14",Copacabana,Canberra,2014-07-13,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_8,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Canberra to Copacabana - 18 Jul 14",Canberra,Copacabana,2014-07-18,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_O'NEILL_Deborah1_8_9,O'NEILL_Deborah,P35_O'NEILL_Deborah1,"Copacabana to Canberra - 29 Sep 14",Copacabana,Canberra,2014-09-29,281.20,,P35_O'NEILL_Deborah1.pdf,8
P35_OWENS_Julie_15_3,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 15 Jun 14",Sydney,Canberra,2014-06-15,113.00,,P35_OWENS_Julie.pdf,15
P35_OWENS_Julie_15_4,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 19 Jun 14",Canberra,Sydney,2014-06-19,113.00,,P35_OWENS_Julie.pdf,15
P35_OWENS_Julie_15_5,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 22 Jun 14",Sydney,Canberra,2014-06-22,113.00,,P35_OWENS_Julie.pdf,15
P35_OWENS_Julie_15_6,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 27 Jun 14",Canberra,Sydney,2014-06-27,113.00,,P35_OWENS_Julie.pdf,15
P35_OWENS_Julie_7_10,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 14 Nov 14",Canberra,Sydney,2014-11-14,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_11,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 14 Nov 14",Sydney,Canberra,2014-11-14,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_12,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 16 Nov 14",Sydney,Canberra,2014-11-16,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_13,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 20 Nov 14",Canberra,Sydney,2014-11-20,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_3,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 14 Jul 14",Sydney,Canberra,2014-07-14,212.80,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_4,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 18 Jul 14",Canberra,Sydney,2014-07-18,212.80,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_5,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 21 Sep 14",Sydney,Canberra,2014-09-21,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_6,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 26 Sep 14",Canberra,Sydney,2014-09-26,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_7,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 28 Sep 14",Sydney,Canberra,2014-09-28,210.00,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_8,OWENS_Julie,P35_OWENS_Julie,"Sydney to Canberra - 19 Oct 14",Sydney,Canberra,2014-10-19,212.80,,P35_OWENS_Julie.pdf,7
P35_OWENS_Julie_7_9,OWENS_Julie,P35_OWENS_Julie,"Canberra to Sydney - 1 Nov 14",Canberra,Sydney,2014-11-01,212.80,,P35_OWENS_Julie.pdf,7
P35_RHIANNON_Lee_20_3,RHIANNON_Lee,P35_RHIANNON_Lee,"Sydney to Canberra - 1 Jun 14",Sydney,Canberra,2014-06-01,113.00,,P35_RHIANNON_Lee.pdf,20
P35_RHIANNON_Lee_20_4,RHIANNON_Lee,P35_RHIANNON_Lee,"Canberra to Sydney - 6 Jun 14",Canberra,Sydney,2014-06-06,113.00,,P35_RHIANNON_Lee.pdf,20
P35_RHIANNON_Lee_20_5,RHIANNON_Lee,P35_RHIANNON_Lee,"Sydney to Canberra - 15 Jun 14",Sydney,Canberra,2014-06-15,210.00,,P35_RHIANNON_Lee.pdf,20
P35_RHIANNON_Lee_20_6,RHIANNON_Lee,P35_RHIANNON_Lee,"Canberra to Sydney - 19 Jun 14",Canberra,Sydney,2014-06-19,141.00,,P35_RHIANNON_Lee.pdf,20
P35_RHIANNON_Lee_7_10,RHIANNON_Lee,P35_RHIANNON_Lee,"Canberra to Sydney - 4 Sep 14",Canberra,Sydney,2014-09-04,217.50,,P35_RHIANNON_Lee.pdf,7
P35_RHIANNON_Lee_7_11,RHIANNON_Lee,P35_RHIANNON_Lee,"Sydney to Canberra - 21 Sep 14",Sydney,Canberra,2014-09-21,217.50,,P35_RHIANNON_Lee.pdf,7
P35_RHIANNON_Lee_7_12,RHIANNON_Lee,P35_RHIANNON_Lee,"Canberra to Sydney - 25 Sep 14",Canberra,Sydney,2014-09-25,217.50,,P35_RHIANNON_Lee.pdf,7
P35_RHIANNON_Lee_7_13,RHIANNON_Lee,P35_RHIANNON_Lee,"Sydney to Canberra - 29 Sep 14",Sydney,Canberra,2014-09-29,217.50,,P35_RHIANNON_Lee.pdf,7
P35_RHIANNON_Lee_7_14,RHIANNON_Lee,P35_RHIANNON_Lee,"Canberra to Sydney - 2 Oct 14",Canberra,Sydney,2014-10-02,217.50,,P35_RHIANNON_Lee.pdf,7
P35_RHIANNON_Lee_7_15,RHIANNON_Lee,P35_RHIANNON_Lee,"Sydney to Canberra - 19 Oct 14",Sydney,Canberra,2014-10-19,217.50,,P35_RHIANNON_Lee.pdf,7
